-20.	3.5	2.	-1.034908510408380240804507889113501652036989227636078657138336220597213077683470149976527437331451987e-170
-20.	4.	2.	-1.142069675822438457394569879627315817816929521237189908846403634008521975837345486944907839701382072e-170
-20.	4.5	2.	2.993914163105883287039223649822498690979143133437996329547278250661903884411732125202319827962160334e-167
-20.	5.	2.	2.750040370905579850087708336100710777852653124496024304104840603807468139804435928831363280486987345e-165
-20.	5.5	2.	-2.490703223537694968472634229136561415845646321139701128906730154832928051609269844422895813904698268e-163
-20.	6.	2.	-2.226946975690197779739602191715051615047999536666245448936996135231508231344873805516844754779946022e-160
-20.	6.5	2.	-4.868733806712197408357276630389526273822121221378726345541362514359209913510741162228637495745396718e-158
-20.	7.	2.	6.511026496782204468618344625673366690639250924666887412149196053722461934850554290380298677297716816e-155
-20.	7.5	2.	1.281602177535236944326819153608325323956400169031725141213732208037942244697286058006557054418160905e-151
-20.	8.	2.	1.957751147634678020426472263548379519659842263390831082925846674207744979338819771156090532113255871e-149
-20.	8.5	2.	-1.061627463284842405373208428634459819163242529365158813459905587459184565477674534764508142245899254e-144
-20.	9.	2.	-5.624634848559759673193077686890488227571819171518602211873048614392311087851011880596017953397965435e-141
-20.	9.5	2.	2.330960677727247109461985267556449661990526687538460123691738324131197003437056166240162614882997762e-137
-20.	10.	2.	1.292900107899757311258976854830650428330501629904487258482588925260649354447941914271905272117103827e-132
-20.	10.5	2.	1.713049677069127776673365666128927708842113651672183522726382168919689565313703486633285161733955812e-128
-20.	11.	2.	-1.053480035482567562692623534590955997403380650166911616856021185627130504352370707765746143038996365e-123
-20.	11.5	2.	-1.227010712937386983318992641414112335184625069287352446277303936160030398656554762544508879149880575e-118
-20.	12.	2.	-1.979643681959984832163999806898095260045336902717981624837653916768171825537420527559276263995314026e-114
-20.	12.5	2.	2.858946427507403286459188094937465271242778524274247826928038937314848633839546718127730002582673031e-108
-20.	13.	2.	9.021312335349047880026391703202214272049609779077188215808466443895772699295281902593358367488241729e-103
-20.	13.5	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999385	-1.497595577068310225808989991385189555924594996320875880910429915688552181624613065075791553651910296e-97
-20.	14.	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999904189151	-5.77710691679497112688155320754463679357593133115112659726969248311714695363117311369151099328311504e-91
-20.	14.5	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000753299906161406	-4.808357869587240323687278702505340310856321083471078757309965042124178194347207826268704385635171092e-85
-20.	15.	2.000000000000000000000000000000000000000000000000000000000000000000000000000001857451153504245476165	1.266765728429259228793182755039212943480977686365319955157845176597689506236787279249904712920983189e-78
-20.	15.5	1.999999999999999999999999999999999999999999999999999999999999999999999998202338914138758775991836214	9.149487713103548832031764823031717477952970644716681253589115445965437432903621281665504474637674814e-72
-20.	16.	1.99999999999999999999999999999999999999999999999999999999999999993766050285793926251816023033606622	1.334607810878329004650432265082446689896660267290745761846926940900568858434068722598179429690566104e-65
-20.	16.5	1.999999999999999999999999999999999999999999999999999999999584712556585953881210333210920248588480089	-5.864295110167870062826489465246768182309352778199270522840151464285842062539412299274558037402624936e-58
-20.	17.	2.000000000000000000000000000000000000000000000000006967664303241578544019978223631999447595264153549	-1.13908935007129880865729488959310354871107821774723314650479536174070944721166961395627544452947109e-50
-20.	17.5	2.000000000000000000000000000000000000000000404895757654674684586776684094240839582631955959428100227	5.828432815759099443216619713827481356101293574321307369546103361527339856670042200529764437016317648e-44
-20.	18.	2.000000000000000000000000000000000005379005102428782602402584105941731045578819574294431040363065476	1.994811171771354245931895633485547749601961303501180356601094652720349466380939573510929495127211283e-35
-20.	18.5	1.999999999999999999999999998651627670067861113290371096987081928892260241036688229104804052589989506	1.068431022506331259073436864772423278462418435823671183240675656234284137385763011428027872412830016e-27
-20.	19.	1.999999999999999999792026500368233886354572230847570848367254361316752232495127686063126440500939693	-1.119168378840450543013988093890495643490699425808901552263199037773833705009988982329388942446930944e-19
-20.	19.5	2.000000000004608768691835668350812668714771775212490763286165678583057068175619559697786525500924928	-5.325549767688167358423482867211730113305220135305899316716464722419783163208311372654169892288905816e-11
-20.	20.	2.018925978499788778727644995576342238138586108960981813347880220122328719884753253953565025919649224	-0.006300310979864400475243573746963182508762170267302364646529245602459571727838957964625321500576239899
-19.5	-20.	850259.6833614891775020479583613005062709480941341874781035911741135487048966377912948414739209248398	7.584355961394994494722499949635239650615918050481084973494880058280297826043917352432662335605902213e6
-19.5	-19.5	1.989280810774982786669512605626570843589371068651182022868517689129759755563991776184117259751943072	0.0174255993087761541202444446423137828583814443512898544027493368325613849164614942569424148274917639
-19.5	-19.	1.999999999915245164012285274385539329075538476232083908343160096674679839681016090246401453469173576	3.150308333185425155063503490188900043455823801262564578940299043582735360211835723863156354495594861e-11
-19.5	-18.5	1.99999999999999999937211817551178659511897579364954747415063801665253161152429128442279858142087589	-1.996838182596219177585152677467501912420679551023697946632561564454667462372189396346447629678324059e-19
-19.5	-18.	1.999999999999999999999999995538783378744005931121670193110756012754163775543558595741541740576365856	-6.538410614355643217628803228650928446069335837884805165570547482516644494234318644883318454983537806e-27
-19.5	-17.5	2.000000000000000000000000000000000010297330910172486544446020080263480201173343689693406584838981524	-1.564370608585598558230788464346965541958816200807193438949793433465161673467048456817539223018667445e-34
-19.5	-17.	2.00000000000000000000000000000000000000000341612689297420986452117657750370537137767291033420404687	-3.812845651949756422897104457507969567065630937956298825570387524194303196418208888250970175527252015e-42
-19.5	-16.5	2.000000000000000000000000000000000000000000000000271387678373491539681214575671376084284234645050466	-4.798583950111056958640673774186936898949019483257624257048941737196497959737337062871044453343073727e-50
-19.5	-16.	2.000000000000000000000000000000000000000000000000000000021575039630088389445151916070165324772190723	1.152405945974745469794544462558017189093600938098289900627151693187871092961858111659231726651440996e-56
-19.5	-15.5	2.00000000000000000000000000000000000000000000000000000000000000144046582835740157275458741957714293	3.27619274970898324404517620453361957191583921071183064094762033818532485127626948747639508588450853e-63
-19.5	-15.	1.999999999999999999999999999999999999999999999999999999999999999999999784640877599182141551512225156	8.359758671580539753739004632175395968636658377928680237954844005817917552427630236566243730538129685e-70
-19.5	-14.5	1.999999999999999999999999999999999999999999999999999999999999999999999999999727116375225040514585673	2.082659220040064075445224352981368023374470131745006576497623394616847003348763439305870390563887573e-76
-19.5	-14.	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999774996371430925632	-3.436504923550728533263096127675642780118230980077698818957487311107401554281960813181979833275715035e-84
-19.5	-13.5	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999811350182659	-1.534456925848091272582682931926755965846936707808586873415884215108196008828174044382998709645331364e-88
-19.5	-13.	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999905486	-4.227533498144475019261734836532340572049351143628695487649124208510499372375337434943018039816334719e-94
-19.5	-12.5	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	-1.146269673531114860748898031670091417967253992432459576554454489252567302943576398522894256152954313e-99
-19.5	-12.	2.	-2.697645176266791311405223480664672336696642361991283087236509187875248593637062093038890258196289861e-105
-19.5	-11.5	2.	1.051796887881975517915485893952374128553335229775178052725262628538745563123358711221634243544823259e-110
-19.5	-11.	2.	5.002396379631382428051303933705838651935337384677321395188028053623105067464455853500386939217530695e-115
-19.5	-10.5	2.	1.400557043378834865855410600316301989367985780160598754595177322775207156135962598743132320056494502e-119
-19.5	-10.	2.	3.968310268867816824414778000569824519464390404036090676473920004713265263283099184780798962200139678e-124
-19.5	-9.5	2.	7.137207236576252739176623341817748757994656525877329428103207382989445769581978445012514458666485658e-129
-19.5	-9.	2.	-1.184343608153053527642429365420858374450586311695919196893338982654634886435301135007100062629657908e-132
-19.5	-8.5	2.	-4.076141214420383748557762873157177794465925791133235866914266533634888519673781509553075309977829605e-136
-19.5	-8.	2.	-1.182753937987395716108751684847666181020983324036183160170762484036771420969541248448165535476220701e-139
-19.5	-7.5	2.	-3.371339678331678674831832962269981459848377727503039401054266820085471989121480088081016845591342519e-143
-19.5	-7.	2.	-9.518008647778289379968749848306179125731069852791758085932637573168666604906433260634049502473966423e-148
-19.5	-6.5	2.	2.674779505469894178251283924634356840636278950114974174737118334140840490215876128060284464074506383e-149
-19.5	-6.	2.	8.352521741931251384846498150634463843602799216341108944670681551564469664654984764547332336248595357e-152
-19.5	-5.5	2.	2.516643622856733073145356983016683417409450328129196821850647521633525347870332730691444916384556535e-154
-19.5	-5.	2.	6.628145733190803704819525879335500434149268213313406172939503485041621340872124334534399372045912333e-157
-19.5	-4.5	2.	-2.558546816658218621465344331889114722099612183679452640116212902239131145609216021529050604320325704e-159
-19.5	-4.	2.	-1.400523084633005677754744522769820072036722496008013647489262136923665410812325483267854640794279843e-160
-19.5	-3.5	2.	-4.300798811176728803849472257660512528185875463041356827136115261746628429127142509630119079583752265e-162
-19.5	-3.	2.	-1.325655893524703123478689679689455267698044424818602573265869720945550659581177902490659034732899483e-163
-19.5	-2.5	2.	-2.531082013306018064994537023627696402833229662704310071080140648155440364683863691507895126854909959e-165
-19.5	-2.	2.	4.815563222233615909098294552049053393802498482353055454936597674266176418130071515298867704675324041e-166
-19.5	-1.5	2.	1.774962317839440038291260884954870535400721211640229863798744872869750399601709263670483518239833931e-166
-19.5	-1.	2.	5.541063077156940031712145511886888013848010143570318406281015435185107710068012091181797591295111192e-167
-19.5	-0.5	2.	1.679322164284080834288001785064642408891151124837551392471900481054292718917374371781112615704569592e-167
-19.5	0	2.	0
-19.5	0.5	2.	-1.679322164284080834288001785064642408891151124837551392471900481054292718917374371781112615704569592e-167
-19.5	1.	2.	-5.541063077156940031712145511886888013848010143570318406281015435185107710068012091181797591295111192e-167
-19.5	1.5	2.	-1.774962317839440038291260884954870535400721211640229863798744872869750399601709263670483518239833931e-166
-19.5	2.	2.	-4.815563222233615909098294552049053393802498482353055454936597674266176418130071515298867704675324041e-166
-19.5	2.5	2.	2.531082013306018064994537023627696402833229662704310071080140648155440364683863691507895126854909959e-165
-19.5	3.	2.	1.325655893524703123478689679689455267698044424818602573265869720945550659581177902490659034732899483e-163
-19.5	3.5	2.	4.300798811176728803849472257660512528185875463041356827136115261746628429127142509630119079583752265e-162
-19.5	4.	2.	1.400523084633005677754744522769820072036722496008013647489262136923665410812325483267854640794279843e-160
-19.5	4.5	2.	2.558546816658218621465344331889114722099612183679452640116212902239131145609216021529050604320325704e-159
-19.5	5.	2.	-6.628145733190803704819525879335500434149268213313406172939503485041621340872124334534399372045912333e-157
-19.5	5.5	2.	-2.516643622856733073145356983016683417409450328129196821850647521633525347870332730691444916384556535e-154
-19.5	6.	2.	-8.352521741931251384846498150634463843602799216341108944670681551564469664654984764547332336248595357e-152
-19.5	6.5	2.	-2.674779505469894178251283924634356840636278950114974174737118334140840490215876128060284464074506383e-149
-19.5	7.	2.	9.518008647778289379968749848306179125731069852791758085932637573168666604906433260634049502473966423e-148
-19.5	7.5	2.	3.371339678331678674831832962269981459848377727503039401054266820085471989121480088081016845591342519e-143
-19.5	8.	2.	1.182753937987395716108751684847666181020983324036183160170762484036771420969541248448165535476220701e-139
-19.5	8.5	2.	4.076141214420383748557762873157177794465925791133235866914266533634888519673781509553075309977829605e-136
-19.5	9.	2.	1.184343608153053527642429365420858374450586311695919196893338982654634886435301135007100062629657908e-132
-19.5	9.5	2.	-7.137207236576252739176623341817748757994656525877329428103207382989445769581978445012514458666485658e-129
-19.5	10.	2.	-3.968310268867816824414778000569824519464390404036090676473920004713265263283099184780798962200139678e-124
-19.5	10.5	2.	-1.400557043378834865855410600316301989367985780160598754595177322775207156135962598743132320056494502e-119
-19.5	11.	2.	-5.002396379631382428051303933705838651935337384677321395188028053623105067464455853500386939217530695e-115
-19.5	11.5	2.	-1.051796887881975517915485893952374128553335229775178052725262628538745563123358711221634243544823259e-110
-19.5	12.	2.	2.697645176266791311405223480664672336696642361991283087236509187875248593637062093038890258196289861e-105
-19.5	12.5	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001	1.146269673531114860748898031670091417967253992432459576554454489252567302943576398522894256152954313e-99
-19.5	13.	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999905486	4.227533498144475019261734836532340572049351143628695487649124208510499372375337434943018039816334719e-94
-19.5	13.5	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999811350182659	1.534456925848091272582682931926755965846936707808586873415884215108196008828174044382998709645331364e-88
-19.5	14.	1.999999999999999999999999999999999999999999999999999999999999999999999999999999999774996371430925632	3.436504923550728533263096127675642780118230980077698818957487311107401554281960813181979833275715035e-84
-19.5	14.5	1.999999999999999999999999999999999999999999999999999999999999999999999999999727116375225040514585673	-2.082659220040064075445224352981368023374470131745006576497623394616847003348763439305870390563887573e-76
-19.5	15.	1.999999999999999999999999999999999999999999999999999999999999999999999784640877599182141551512225156	-8.359758671580539753739004632175395968636658377928680237954844005817917552427630236566243730538129685e-70
-19.5	15.5	2.00000000000000000000000000000000000000000000000000000000000000144046582835740157275458741957714293	-3.27619274970898324404517620453361957191583921071183064094762033818532485127626948747639508588450853e-63
-19.5	16.	2.000000000000000000000000000000000000000000000000000000021575039630088389445151916070165324772190723	-1.152405945974745469794544462558017189093600938098289900627151693187871092961858111659231726651440996e-56
-19.5	16.5	2.000000000000000000000000000000000000000000000000271387678373491539681214575671376084284234645050466	4.798583950111056958640673774186936898949019483257624257048941737196497959737337062871044453343073727e-50
-19.5	17.	2.00000000000000000000000000000000000000000341612689297420986452117657750370537137767291033420404687	3.812845651949756422897104457507969567065630937956298825570387524194303196418208888250970175527252015e-42
-19.5	17.5	2.000000000000000000000000000000000010297330910172486544446020080263480201173343689693406584838981524	1.564370608585598558230788464346965541958816200807193438949793433465161673467048456817539223018667445e-34
-19.5	18.	1.999999999999999999999999995538783378744005931121670193110756012754163775543558595741541740576365856	6.538410614355643217628803228650928446069335837884805165570547482516644494234318644883318454983537806e-27
-19.5	18.5	1.99999999999999999937211817551178659511897579364954747415063801665253161152429128442279858142087589	1.996838182596219177585152677467501912420679551023697946632561564454667462372189396346447629678324059e-19
-19.5	19.	1.999999999915245164012285274385539329075538476232083908343160096674679839681016090246401453469173576	-3.150308333185425155063503490188900043455823801262564578940299043582735360211835723863156354495594861e-11
-19.5	19.5	1.989280810774982786669512605626570843589371068651182022868517689129759755563991776184117259751943072	-0.0174255993087761541202444446423137828583814443512898544027493368325613849164614942569424148274917639
-19.5	20.	850259.6833614891775020479583613005062709480941341874781035911741135487048966377912948414739209248398	-7.584355961394994494722499949635239650615918050481084973494880058280297826043917352432662335605902213e6
-19.	-20.	-1.514517398209921842179567970235818036209657329171698290747141695400494541610272497808018325499955446e15	9.180782296686287077188419120672221034415138826173030058363316117086218833844262790828466417329386619e14
-19.	-19.5	-4.40713768518136493461946557292043876966202337880220381699272088054269453399109142857684274597300843e6	1.769697000401619266905468111988832708616143499247286355056745011868134446343157965916804188777420111e6
-19.	-19.	1.979501816284188910225908587016567396025488187799808901836091564859693618814440937987272850427369285	0.004549266504622321058984737085314173120358991323986088648952849249135220822715853529896480755444324131
-19.	-18.5	1.999999999847175778789531077116358590152119479665228422441875478532145038921176803573888234843062624	8.35258937283639377087743132882243951121178370902953817622144577055836913440579543090079434705073225e-12
-19.	-18.	1.99999999999999999817166818146289491720371417767016577724036491421343273492347140055954759873060266	-2.010979115029512532979459453727743542249959574214998537739859856742804142265003245955052699282183956e-19
-19.	-17.5	1.999999999999999999999999964915758923528400403133965237383143036645857902497731948501099536841157218	-9.863517193753553672287020121512028475686536777778088743009881700062088927132427118411672188588219545e-27
-19.	-17.	1.999999999999999999999999999999998922365215024476448449465232795739102793981275195947760821763343072	-5.059493643577530127423024437442099114974528897846518992290971432664570990981669225017918078068368682e-34
-19.	-16.5	1.99999999999999999999999999999999999999994723761200374066741016103805880154383737662329108649407872	-3.642453905519702333965210233647946122590554035907224111730188810031420375752333093426147537968603273e-41
-19.	-16.	1.999999999999999999999999999999999999999999999995912833896354809560680109536291412518008024208627012	-3.962243399719005078528567979885485981421486674823747607322034806050567660857749624313320598693501166e-48
-19.	-15.5	1.999999999999999999999999999999999999999999999999999999505840969025036471191723003700529389763236788	-6.708810296073728508255457588442947630365671528630210331502579363782995478633622248668784018143552803e-55
-19.	-15.	1.999999999999999999999999999999999999999999999999999999999999909227752481958799258781829690821227612	-1.794106784425443447416843899407178771324954694639790180681512009813098505112682596316520225395926299e-61
-19.	-14.5	1.999999999999999999999999999999999999999999999999999999999999999999976246562336815474704148308150642	-7.637831164587460662323512049081368701197652155406261769436623447182892748836976637642480354231192893e-68
-19.	-14.	1.999999999999999999999999999999999999999999999999999999999999999999999999992980753922543189079881728	-5.198383163465760584677774453200904267426616349608097529395561384156113414885143658232983048226263607e-74
-19.	-13.5	2.000000000000000000000000000000000000000000000000000000000000000000000000000000001900027070678387745	-5.667746502857921829471094814959953575839312537331016504250293797896839359641147998434975624724398088e-80
-19.	-13.	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000020243800905225	-9.901599407423514414817666391202278409273934050890187629489824701401663328949500231013585494865323397e-86
-19.	-12.5	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107438409	-2.767808584236906716405916462706702405500314695633452381187894372823751374618839647317930184885274035e-91
-19.	-12.	2.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000738	-1.233705348636419536516432641081342804535275559462735666895224630452297054320099143481993067011888245e-96
-19.	-11.5	2.	-8.712671868685987681145142485925865277682318433768144733212842625211159308206682418023864131080734895e-102
-19.	-11.	2.	-9.636395641600703390844081628751570548607559303704354656922172752934752338384506571922845343593446392e-107
-19.	-10.5	2.	-1.632111475097523386915110668256652535387984135515942019094725494700281468693524242242429505471920743e-111
-19.	-10.	2.	-4.023950996979986835651256839599758940167318224749000085396250486487549862119787771017537010958786651e-116
-19.	-9.5	2.	-1.232216039628874641077386249902805294484351032669588359951493310378821271904579175712133787185000747e-120
-19.	-9.	2.	-5.293282752488184950005438168463991766464888131719944484870670783071408619088036305614134237338469296e-126
-19.	-8.5	2.	1.75269728735866744596864032946945412711826975566885780233145892449016799781425856408414187099091307e-128
-19.	-8.	2.	9.344290180085913950262002896914361705851662661032620807691228432392508000323639012168071456651609331e-132
-19.	-7.5	2.	5.998110431427201058185806084355166721503579071458249927716052094711825715993402572637957230056619693e-135
-19.	-7.	2.	5.558506590116940541784044909658536956549092129799558566892550726218284655296344740665605816387264655e-138
-19.	-6.5	2.	7.857457132918717757251660063706117054456789755471488902098538846962814703145684538834831953609685023e-141
-19.	-6.	2.	1.734986095550168180334254300094564682425632147962503452885692711117406826203356922329072873067300944e-143
-19.	-5.5	2.	6.056251220583445000668091672366785218867681541810699464926870449424715183702942655694832251312600401e-146
-19.	-5.	2.	3.363428269637031831080096675530114530453458228029843417278205008131846815519924365801328417376599024e-148
-19.	-4.5	2.	2.98138107796250116111193930871933036207307010467573685077214326814085545337608479773174427796589878e-150
-19.	-4.	2.	4.222113449615230902015184355047362340984418544106664883087904196978202327874674673980719433473736991e-152
-19.	-3.5	2.	9.543170338993923184842545886741116011259078282956239286169679696222358570022140506739611217762963517e-154
-19.	-3.	2.	3.431813750436672764786314926256471331939014477954782549328354333400420047308870914464875019907937243e-155
-19.	-2.5	2.	1.951104352069171177422452062233961512939515950573405151152690339234401904571754936532717005774879063e-156
-19.	-2.	2.	1.733263074433189603879709658310848814815030266336861921444391019785203968023440089194940200077027131e-157
-19.	-1.5	2.	2.351068766619192730700831583567134559006003262772847015670628854587418198846094510823185467215863021e-158
-19.	-1.	2.	4.619188896571069197747749978177375609307959062728165199434576554633980455011089689363544383532273289e-159
-19.	-0.5	2.	1.109475655718052677546379100603338872643328658979408545099884106359839141298621633840139449598249719e-159
-19.	0	2.	0
-19.	0.5	2.	-1.109475655718052677546379100603338872643328658979408545099884106359839141298621633840139449598249719e-159
-19.	1.	2.	-4.619188896571069197747749978177375609307959062728165199434576554633980455011089689363544383532273289e-159
-19.	1.5	2.	-2.351068766619192730700831583567134559006003262772847015670628854587418198846094510823185467215863021e-158
-19.	2.	2.	-1.733263074433189603879709658310848814815030266336861921444391019785203968023440089194940200077027131e-157
-19.	2.5	2.	-1.951104352069171177422452062233961512939515950573405151152690339234401904571754936532717005774879063e-156
-19.	3.	2.	-3.431813750436672764786314926256471331939014477954782549328354333400420047308870914464875019907937243e-155
-19.	3.5	2.	-9.543170338993923184842545886741116011259078282956239286169679696222358570022140506739611217762963517e-154
-19.	4.	2.	-4.222113449615230902015184355047362340984418544106664883087904196978202327874674673980719433473736991e-152
-19.	4.5	2.	-2.98138107796250116111193930871933036207307010467573685077214326814085545337608479773174427796589878e-150
-19.	5.	2.	-3.363428269637031831080096675530114530453458228029843417278205008131846815519924365801328417376599024e-148
-19.	5.5	2.	-6.056251220583445000668091672366785218867681541810699464926870449424715183702942655694832251312600401e-146
-19.	6.	2.	-1.734986095550168180334254300094564682425632147962503452885692711117406826203356922329072873067300944e-143
-19.	6.5	2.	-7.857457132918717757251660063706117054456789755471488902098538846962814703145684538834831953609685023e-141
-19.	7.	2.	-5.558506590116940541784044909658536956549092129799558566892550726218284655296344740665605816387264655e-138
-19.	7.5	2.	-5.998110431427201058185806084355166721503579071458249927716052094711825715993402572637957230056619693e-135
-19.	8.	2.	-9.344290180085913950262002896914361705851662661032620807691228432392508000323639012168071456651609331e-132
-19.	8.5	2.	-1.75269728735866744596864032946945412711826975566885780233145892449016799781425856408414187099091307e-128
-19.	9.	2.	5.293282752488184950005438168463991766464888131719944484870670783071408619088036305614134237338469296e-126
-19.	9.5	2.	1.232216039628874641077386249902805294484351032669588359951493310378821271904579175712133787185000747e-120
-19.	10.	2.	4.023950996979986835651256839599758940167318224749000085396250486487549862119787771017537010958786651e-116
-19.	10.5	2.	1.632111475097523386915110668256652535387984135515942019094725494700281468693524242242429505471920743e-111
-19.	11.	2.	9.636395641600703390844081628751570548607559303704354656922172752934752338384506571922845343593446392e-107
-19.	11.5	2.	8.712671868685987681145142485925865277682318433768144733212842625211159308206682418023864131080734895e-102
