-1.900100583625100015887983633904502231131837847615249945460816004911705440953026067796978498137576059	0.1495535758252848386592128526567218321222347899901691152168745422159764444612963103081620204099498912
-1.726688694662138379638457845449756069460637315158971129712248920526368156661546991504967199528341232	0.1778724257956151931514372197064343422618416047479817643405746982316661254101359317716867952580128177
-1.625197261186926381106269923120979442199436426558824627977799189271263850183173188075312902230909254	0.1968728360042828880694152670331386360146926960534790490418961873438602654757188900674086204184019349
-1.553151523937879666321272784496098255752113730749446435144207660636338060971209168472093385848001497	0.2115801221844446387368466247210958652604201131991308159131628176895077143607306619642516164345164169
-1.497240354222465864127406353063389742880488637175934864683011179996091714508718880843858159304335878	0.2237467707748558479895973282617060419906834521733567882760679917224832028912064963829929520596438964
-1.451534620323432159711369559445236701781070476359057825922247851093838635537635007487515752594883991	0.2342105878346725308238767157369201542963102065266775814668573320214018784099154900634279936746932578
-1.412871542789370353412406616757440275787343257695818702326716801046615209259829911916450185765448708	0.2434432208795572346076031587811001654474519469524831322966322781093990329322398926998011753077349818
-1.379363224116176903717679365053474039419200903621496455480659449144018320776899893178010762946076381	0.2517388032315395578744544352923267291797664473359107067721006714658539642758071490973991161413965266
-1.349791931681994227027635035688271704441764544948599271332976786466475218683559214138123608637223312	0.259294205942842458291453241821588543233755262483996164873051060458050782519768393606391090301325069
-1.323326206181123098852530322967134300472776320142368124726615246986024801345228975031496068574554512	0.2662482309816040638335830401585335877543981431327593435745805259760138379281724203683487436140506904
-1.299373001513900413757892238829591812466686304763508407991776051672543051412330670245961583275705456	0.2727027236366736954227018959104087900742286497249926591516084002351118081175637109433732534803192446
-1.277494434357129758759890509758422030437292674617419461211530404581859269089422666720071517011693643	0.2787348146295159056635481972704011697943392169505986770625190774028736553232444075753865229052345292
-1.257357971272570028063375079787332273009305341642255847052574184173152138225555458363160588829501025	0.2844044394562182351189221989093203666379951509354192849597756166333534952473039449560838763014532423
-1.238705128747464821768627333263995695426865730989127722509801917136995244710266359980678483456561146	0.2897591759525828622172672767257910156784059027086660989418992572387100376509053564423744787662634237
-1.221330998004770180422046698313583394708699298325673672677351269144727473230896005119522056449502588	0.2948374775532474604261913124501459912103293255787154453634456676285289404520370364454260806771350565
-1.205070391401259216190907141864677586650234799800275619999519522865442165134235165856397871332231001	0.2996709045159163435009292604199917167612256296986099225060423525631841970692268108422371839103720602
